compound,model_family,strategy,omics_layer,fold,n_train,n_test,pearson,spearman,rmse,mae,r2
BI-2536,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,287.0,72,0.6776917948314946,0.6181748022380862,0.16063177924669653,0.13046130170250544,0.43988302950233726
BI-2536,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,287.0,72,0.46024784036011956,0.5352112676056339,0.20584786675287245,0.15342042071310788,0.20095209788795276
BI-2536,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,287.0,72,0.5722461458411066,0.533796385619654,0.16248687312527635,0.1307256522792422,0.315083947538493
BI-2536,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,287.0,72,0.5989246875274306,0.4376165669817995,0.17019952413288686,0.14267885291140234,0.3565818588250149
BI-2536,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,288.0,71,0.5410328779129705,0.4797116029510396,0.17053382424161265,0.1334817810738953,0.2586753693803012
BI-2536,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,287.0,72,0.6677063222576418,0.5866293652324909,0.1623907011747796,0.13066168073923812,0.4275492806076532
BI-2536,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,287.0,72,0.4567672933616561,0.5146954788089266,0.20714300789895798,0.15300443651240625,0.19086566435642038
BI-2536,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,287.0,72,0.5738246123777886,0.5474950157566404,0.1617401141814723,0.12877641921487162,0.3213649704282209
BI-2536,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,287.0,72,0.5831944321588866,0.4022766737410767,0.17237719479646108,0.14505339286993835,0.34001170024203486
BI-2536,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,288.0,71,0.5516323360156695,0.48698859825620383,0.1691919145449405,0.13417298070796072,0.2702962518852233
BI-2536,LightGBM,metadata_augmented,expr_plus_lineage,1,287.0,72,0.6627547400742859,0.6130619332432955,0.1618278479638362,0.130817845498564,0.4315106815214099
BI-2536,LightGBM,metadata_augmented,expr_plus_lineage,2,287.0,72,0.46274543318441147,0.5232812399511223,0.20790437272723464,0.1548648257284954,0.18490670309577495
BI-2536,LightGBM,metadata_augmented,expr_plus_lineage,3,287.0,72,0.6118330588250965,0.5712264454305744,0.15613769806291877,0.12119971840355952,0.3675643731208984
BI-2536,LightGBM,metadata_augmented,expr_plus_lineage,4,287.0,72,0.6524573193662084,0.5489098977426202,0.160982846672217,0.1308006925770544,0.4243800674460426
BI-2536,LightGBM,metadata_augmented,expr_plus_lineage,5,288.0,71,0.5239924675405068,0.4194164989939637,0.17192415772874778,0.13784901878534325,0.24653830533549015
BI-2536,LightGBM,late_fusion,multiomics,1,,72,0.7279617095804805,0.687664801594958,0.17619011248800845,0.14569638987610867,0.3261257567868002
BI-2536,LightGBM,late_fusion,multiomics,2,,72,0.4229574981986276,0.494115377194675,0.21326886047688026,0.17378650172076476,0.14230086675088505
BI-2536,LightGBM,late_fusion,multiomics,3,,72,0.5421858355743042,0.5414496109074539,0.17197236125015644,0.1356925930013093,0.23278322303691223
BI-2536,LightGBM,late_fusion,multiomics,4,,72,0.628240508354304,0.5154029198019167,0.18226363349845706,0.15069687092922018,0.2621354146165933
BI-2536,LightGBM,late_fusion,multiomics,5,,71,0.5132934408458456,0.4346411804158282,0.17873305684704893,0.14366010062165646,0.18567618958666288
"1S,3R-RSL-3",ElasticNet,single_omics,expr,1,292.0,74,0.622192616578733,0.6337060348019251,0.18946163329102456,0.15488474448589054,0.2723053529461198
"1S,3R-RSL-3",ElasticNet,single_omics,expr,2,293.0,73,0.4407764262232949,0.44909292854498345,0.18102910263776606,0.15198800156581893,0.14413337812066496
"1S,3R-RSL-3",ElasticNet,single_omics,expr,3,293.0,73,0.3793303135650816,0.3505491793163027,0.18733669309985718,0.14804093287109513,0.12505700983944223
"1S,3R-RSL-3",ElasticNet,single_omics,expr,4,293.0,73,0.5758736349709576,0.5626619770455388,0.17352302155833044,0.1376428074420315,0.24201213508095343
"1S,3R-RSL-3",ElasticNet,single_omics,expr,5,293.0,73,0.5810446499462503,0.5854313217326916,0.16927803502597347,0.14044312428529948,0.3002008456223255
"1S,3R-RSL-3",ElasticNet,single_omics,mut,1,292.0,74,0.37959177052716986,0.3500031212052051,0.21332297720513285,0.1793164334486465,0.07746702429306662
"1S,3R-RSL-3",ElasticNet,single_omics,mut,2,293.0,73,0.15299408618502902,0.21743979744749545,0.19510031184058196,0.1651695279327974,0.005911111576888839
"1S,3R-RSL-3",ElasticNet,single_omics,mut,3,293.0,73,0.2614758472701727,0.20309966309328353,0.19528437750693386,0.15946660152547162,0.049244032504251356
"1S,3R-RSL-3",ElasticNet,single_omics,mut,4,293.0,73,0.2946474274539199,0.26960502830069183,0.19254306312084135,0.15430421938430772,0.06673752658054
"1S,3R-RSL-3",ElasticNet,single_omics,mut,5,293.0,73,0.17747765671920157,0.21005654408986343,0.1991981197134979,0.1650788540097132,0.03095785731252232
"1S,3R-RSL-3",ElasticNet,single_omics,cnv,1,292.0,74,,,0.222432040403469,0.18624214077922138,-0.0030008888081796137
"1S,3R-RSL-3",ElasticNet,single_omics,cnv,2,293.0,73,-0.1666679346790391,0.10764531654942616,0.2026249341120369,0.16649012517643302,-0.07224755743968392
"1S,3R-RSL-3",ElasticNet,single_omics,cnv,3,293.0,73,-0.06873913738368582,-0.051925212884117,0.20191234337818334,0.16588039239485786,-0.016388622746182246
"1S,3R-RSL-3",ElasticNet,single_omics,cnv,4,293.0,73,,,0.19933198058051513,0.15688800684189144,-0.00023492316582074402
"1S,3R-RSL-3",ElasticNet,single_omics,cnv,5,293.0,73,,,0.20241167538432397,0.16973819032515566,-0.0005604089150885727
"1S,3R-RSL-3",ElasticNet,single_omics,meth,1,292.0,74,0.4180784538097718,0.4229396519807478,0.20712914876928729,0.1729837657531371,0.13026075475464383
"1S,3R-RSL-3",ElasticNet,single_omics,meth,2,293.0,73,0.25144509478219,0.20757904155746418,0.19057523794317882,0.15868785023076892,0.05148930168464738
"1S,3R-RSL-3",ElasticNet,single_omics,meth,3,293.0,73,0.2212150397095934,0.21047760088855982,0.19605494811309945,0.1634205372825469,0.04172607290623609
"1S,3R-RSL-3",ElasticNet,single_omics,meth,4,293.0,73,0.31487955468707685,0.3204159083318322,0.1893161140420589,0.15316387352673974,0.09775764094333372
"1S,3R-RSL-3",ElasticNet,single_omics,meth,5,293.0,73,0.4085379421355119,0.45344316919659394,0.1878129166433289,0.15415441224428073,0.13856381729408507
"1S,3R-RSL-3",ElasticNet,single_omics,prot,1,292.0,74,,,0.222432040403469,0.18624214077922138,-0.0030008888081796137
"1S,3R-RSL-3",ElasticNet,single_omics,prot,2,293.0,73,0.08875344030155978,0.036745649759348395,0.19706979261466132,0.1624974876336039,-0.014260264282670132
"1S,3R-RSL-3",ElasticNet,single_omics,prot,3,293.0,73,-0.048584483126856585,-0.03344440330741701,0.2026421016547886,0.1665589908673747,-0.023748830330905024
"1S,3R-RSL-3",ElasticNet,single_omics,prot,4,293.0,73,,,0.19933198058051513,0.15688800684189144,-0.00023492316582074402
"1S,3R-RSL-3",ElasticNet,single_omics,prot,5,293.0,73,,,0.20241167538432397,0.16973819032515566,-0.0005604089150885727
"1S,3R-RSL-3",ElasticNet,early_fusion,multiomics,1,292.0,74,0.6344033296329986,0.6516253239540909,0.18653042690276686,0.15505087712930665,0.29464784946672185
"1S,3R-RSL-3",ElasticNet,early_fusion,multiomics,2,293.0,73,0.4518307494048654,0.4371220535604098,0.17873367459411962,0.15050065461291026,0.16570035152008733
"1S,3R-RSL-3",ElasticNet,early_fusion,multiomics,3,293.0,73,0.4115615717752909,0.3947303467851413,0.18480205814513667,0.14850103133039116,0.14857251823341566
"1S,3R-RSL-3",ElasticNet,early_fusion,multiomics,4,293.0,73,0.5322902439237117,0.48722695298037766,0.17132039858558423,0.1393251908458259,0.2611331155618095
"1S,3R-RSL-3",ElasticNet,early_fusion,multiomics,5,293.0,73,0.5775304552133059,0.5862951993088981,0.16947757915764095,0.13927127533171274,0.29855003347129805
"1S,3R-RSL-3",ElasticNet,signal_fusion,signal_multiomics,1,292.0,74,0.6301828228237337,0.6416438356164382,0.18781411073437254,0.1567884230029744,0.28490611701286517
