ModelID,expr::cell_cycle_mitosis,expr::microtubule_spindle,expr::apoptosis,expr::dna_damage_repair,expr::mapk_signaling,expr::pi3k_akt_mtor,expr::emt_adhesion,expr::oxidative_stress_ferroptosis,expr::proteasome_er_stress,expr::chromatin_hdac,expr::drug_transport_metabolism,expr::receptor_tyrosine_kinase,expr::global_mean,expr::global_abs_mean,mut::cell_cycle_mitosis,mut::microtubule_spindle,mut::apoptosis,mut::dna_damage_repair,mut::mapk_signaling,mut::pi3k_akt_mtor,mut::emt_adhesion,mut::oxidative_stress_ferroptosis,mut::proteasome_er_stress,mut::chromatin_hdac,mut::drug_transport_metabolism,mut::receptor_tyrosine_kinase,mut::global_mean,mut::global_abs_mean,cnv::cell_cycle_mitosis,cnv::microtubule_spindle,cnv::apoptosis,cnv::dna_damage_repair,cnv::mapk_signaling,cnv::pi3k_akt_mtor,cnv::emt_adhesion,cnv::oxidative_stress_ferroptosis,cnv::proteasome_er_stress,cnv::chromatin_hdac,cnv::drug_transport_metabolism,cnv::receptor_tyrosine_kinase,cnv::global_mean,cnv::global_abs_mean,meth::cell_cycle_mitosis,meth::microtubule_spindle,meth::apoptosis,meth::dna_damage_repair,meth::mapk_signaling,meth::pi3k_akt_mtor,meth::emt_adhesion,meth::oxidative_stress_ferroptosis,meth::proteasome_er_stress,meth::chromatin_hdac,meth::drug_transport_metabolism,meth::receptor_tyrosine_kinase,meth::global_mean,meth::global_abs_mean,prot::cell_cycle_mitosis,prot::microtubule_spindle,prot::apoptosis,prot::dna_damage_repair,prot::mapk_signaling,prot::pi3k_akt_mtor,prot::emt_adhesion,prot::oxidative_stress_ferroptosis,prot::proteasome_er_stress,prot::chromatin_hdac,prot::drug_transport_metabolism,prot::receptor_tyrosine_kinase,prot::global_mean,prot::global_abs_mean
ACH-000096,0.0,0.07600715,-0.37766254,0.5590343,0.07315142,0.0,-0.24989262,-0.57457715,-0.5066984,-0.42727882,0.4455517,0.29778978,-0.09258255,0.84866947,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.047,-0.26568973,-0.8069595,-0.15564692,-0.15790242,-0.12784381,-0.3305738,-0.6649127,-0.323477,-0.22624667,-0.35041586,-0.43193156,-0.1916864,-0.30336106,0.35206988,1.0527794,-0.1264891,0.33163893,0.29484823,-0.05114109,-0.86780024,0.73081034,0.40928745,-0.56907934,-0.38509315,-0.4288467,0.2197442,0.2397994,0.7822565,0.4164932,0.54825157,0.21850076,1.0341376,-0.24935044,-0.14934728,-0.26372206,-0.43594152,0.059071925,0.7455851,-0.16439925,-0.83439326,-0.10766629,0.7927367
ACH-000099,0.0,1.5276196,-0.6004551,0.112141974,-0.023167508,0.0,0.093530156,-1.2974396,0.08965243,1.5147434,0.14286931,0.33299354,0.034637123,0.99972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.047,0.047,-0.17847699,-0.6677557,-0.12891652,-0.23596403,-0.123850964,-0.11076935,-0.5262551,-0.16593242,-0.04900602,-0.40431413,-0.41806445,-0.15376739,-0.22357677,0.5104803,0.32107884,-0.17762318,-0.15256701,-0.36280677,0.8243766,-0.9944108,-0.08136393,0.01117003,-0.23996793,-0.20961176,-0.53001356,0.6114225,-0.046309892,0.694112,0.6794115,0.587729,0.18440054,1.3548336,0.27346238,0.49506164,-0.46062925,0.4754484,0.38689312,0.4736533,-0.32857242,0.5262368,0.08389365,0.6994152
ACH-000113,0.0,-1.0167505,0.16974415,1.0991234,-0.9531519,0.0,-0.3896187,-0.7265833,0.09512915,0.4284014,0.08065307,-0.5245852,-0.2055749,1.0123323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.041,-0.29981664,-0.66642404,0.05332015,0.086494245,-0.019154986,-0.11974654,-0.30806327,0.6009491,-0.13579637,-0.45306712,-0.5140249,-0.09858258,-0.041035153,0.4688189,-0.509756,-0.48150918,-0.89658827,-0.9935576,0.5190132,0.11354834,0.82965934,-1.3157274,-1.5135262,-1.0248417,0.96872133,0.60102737,-0.11987628,1.0029457,0.31252283,-0.16307817,0.17933138,-0.27573195,-0.027907066,-0.91915494,-0.6574058,0.055040833,0.18886572,-0.068871126,-0.4089348,-1.7680688,0.22590677,0.6727577
ACH-000114,0.0,-0.6068279,0.24766456,0.10184982,0.4015328,0.0,-0.06463019,0.4230165,1.3415701,-0.028819477,0.020319307,0.16505188,0.3572285,0.72072315,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.037,0.52812165,0.82286566,-0.57116205,-0.30155897,-0.09279211,1.1843799,0.6363867,0.172056,-0.12578459,-0.096885085,0.15374123,-0.2867273,0.18446934,0.7079264,-0.06833322,1.0785706,-0.19395298,-0.3886775,-0.9027215,0.19509345,-0.031686313,-0.100137174,0.39445934,0.6273278,-0.52167654,-0.15161252,-0.22926082,0.8695036,-0.168846,-0.08177138,0.4068696,-0.60297287,0.122225575,0.6198661,2.5551503,0.14300989,0.022312855,-0.5582685,0.38824445,0.2581429,0.07395805,0.7310691
ACH-000116,0.0,-0.6342024,-0.006853275,-2.3971522,0.12811093,0.0,-0.62193227,-0.41007647,0.60440946,1.0174605,-0.34896094,0.48622224,0.23439883,0.77266955,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021,0.021,-0.42205346,0.77758324,0.9994964,-0.094305426,-0.18621205,0.8805525,-0.31537095,1.4335043,-0.3058876,0.16277602,0.58008045,-0.3646324,0.19414033,0.85595185,-1.4087731,-0.6941796,-0.7883015,-0.21986093,-0.70758706,0.11521,-0.38577214,-1.3157274,-0.67552394,-0.5895373,-0.18211494,-0.82286906,-0.51078933,1.0071324,0.8561347,0.94266945,0.05541899,1.4619293,-0.7942975,-1.2319429,-1.105496,-0.42024544,-0.5210593,0.25149313,-0.00663855,0.4870831,-0.30388764,0.8877893
ACH-000118,0.0,-0.9700062,0.15820803,-0.72184664,0.113034405,0.0,-0.13796192,-0.47982487,-0.8903382,-0.37889138,-0.0027082085,-0.14640261,0.01075146,0.5993246,0.0,0.0,0.0,0.2,0.25,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.23801336,-0.39771307,0.12988076,-1.1074513,-0.30749264,-0.35497472,-0.44296005,0.2198632,5.5942926,0.6610861,0.02939339,-0.19456986,0.0059619825,0.75652134,1.0944339,-0.24487373,-0.7883015,0.019689722,-0.33615902,0.11521,-0.36095756,-1.3157274,-0.67552394,-0.4896332,-0.18211494,-0.18936135,-0.28604063,1.0286438,-0.4652822,-0.27818495,0.20522298,0.46832222,0.4849134,0.042135283,0.69666016,0.030397927,0.26014072,-1.2966824,-0.2668737,0.2650481,0.029360993,0.698673
ACH-000120,0.0,1.3130286,-0.048501458,0.97501093,-0.35574907,0.0,0.8145744,0.17284021,-0.5560545,1.1228172,-0.118526086,0.73777074,0.15499754,0.7952462,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.018,0.36602318,-0.8578932,-0.024977386,-0.29035765,-0.12771805,0.019067422,-0.5786249,-0.8960501,0.167513,-0.45217767,-0.47372708,0.045097005,-0.031357083,0.62804663,0.11724415,-0.20010854,0.91734695,-0.3242201,0.58846194,-0.8263366,-0.79513276,-0.20594066,0.39445934,-1.0248417,-0.9815754,0.24090648,-0.0931397,0.9286079,-0.21404877,-0.19373928,0.07610006,-0.9513359,-0.37666208,-0.4372024,0.024209514,-0.19255829,-1.106715,-1.2472115,1.5526353,0.61797935,-0.21878336,0.7658682
ACH-000123,0.0,0.07167674,-0.462409,-0.2034805,-0.6088383,0.0,-0.8194799,-0.7102093,-0.039647058,-0.97837317,-0.63510215,-0.4783335,-0.28656638,0.8108388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,-0.25788224,-0.7541498,-0.1605106,-0.03818597,-0.13556533,-0.34823143,-0.7194847,-0.29835647,-0.27623937,-0.41264173,-0.44647604,-0.20776688,-0.32391363,0.36283913,-0.61223596,-0.95157826,-0.2516712,-0.18772508,-0.3185476,-1.044483,0.72566944,1.2136235,-0.29219234,1.3408904,-0.40272465,-0.38031065,-0.14341716,0.77466017,-0.35798877,0.1594851,0.79641646,0.54184973,0.4378551,-0.17064852,1.1390724,0.99793744,0.89775395,-0.77884376,0.24131472,1.5605208,0.24617077,0.6918266
ACH-000129,0.0,0.6201299,0.0017741987,0.6029103,0.34552592,0.0,0.10026157,0.6336633,-0.65150183,0.8588449,-0.35454595,0.2521956,0.20053297,0.83757055,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.16666667,0.041,0.041,-0.78660554,-0.6371765,-0.1166113,-0.36672655,0.13137096,-0.40562358,-0.15950778,-0.42810157,0.13725191,0.19630602,0.3805214,0.259004,0.03596935,0.6590138,0.9180167,-0.13355622,0.9684401,0.309116,0.122389786,-0.79909825,-0.77906984,1.3202772,-0.1405323,0.5578005,-0.9815754,0.19813572,0.14756888,0.88071775,0.18851924,0.052398134,0.39504394,0.043695122,0.18698044,-4.629136,-0.28299707,-0.42714712,0.34762138,0.25421008,-1.1403682,-1.3425511,0.14596908,0.7979533
ACH-000132,0.0,0.14257082,0.09863838,0.9538613,0.36346713,0.0,-0.15332665,-0.18964335,0.16376472,-0.6257962,0.047918253,0.16741145,0.12531474,0.61422217,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.061,0.061,0.6137099,-0.16874051,-0.63008046,-0.777085,-0.29330114,-0.20212626,-0.98945445,0.5207026,-0.35698742,-0.49557945,-0.57057476,-0.15726429,-0.147079,0.73586226,0.29856473,0.06279006,-0.1998246,0.0614094,-0.071223624,0.17062853,-0.13531183,0.6927442,0.415603,-0.5482217,0.8798358,-0.1714732,-0.13231824,0.71432155,0.7391656,0.23965526,-0.9165181,0.01642904,0.32624757,1.3451946,0.27035004,-0.22308418,-0.11313552,0.7122905,0.49726674,0.7861182,-0.04854297,0.6224939
ACH-000146,0.0,-1.1064521,-0.32119355,-1.8265659,-0.88403153,0.0,0.036083434,-0.48028117,0.38865554,0.8318868,0.04173974,-0.29092047,-0.053115245,0.87850684,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.037,-0.9827625,-0.7494271,-0.0025779842,-0.0994979,0.055912063,-0.3648955,-0.39147773,0.05354902,-0.2671426,-0.44269615,-0.8505937,0.14688554,-0.04159295,0.6606827,0.3621937,0.04513461,0.0778718,-0.0044765687,0.7850964,-0.05634533,0.22510023,0.6637366,0.39445934,0.29280037,0.17295706,0.41083568,0.13679248,0.6914756,0.10922598,0.42088142,0.31881547,-0.054836053,0.48515594,-0.5515708,0.28385118,-0.17794138,-0.031834505,-0.23413427,0.22337674,2.1078207,0.023310367,0.6661724
ACH-000148,0.0,0.5448886,-0.20020036,0.2999284,0.08339107,0.0,1.5258677,0.3855647,1.1080085,-0.24170834,-0.35797718,0.5909704,0.14533693,0.84602565,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.054,-0.4090354,-0.030579679,0.12313879,0.51404375,0.19309923,0.062674426,0.09571696,0.82490194,-0.35423973,0.1436376,-0.20563877,-0.006711267,0.09546762,0.5572015,0.16589247,0.5298406,0.66376287,-0.08639216,-0.46316072,-0.06724146,-0.41162682,-1.3157274,0.5269314,0.54019845,0.77958614,-0.43604502,0.13799602,0.72233135,-0.5503501,-0.9531797,-0.6987333,-1.2505956,-0.4373839,-2.425307,0.49573252,-0.65379906,-1.273027,-0.025586229,-0.17021343,0.07555709,-0.43281925,0.87258625
ACH-000150,0.0,-0.17225507,0.46267763,1.1319289,0.5481558,0.0,-0.34340557,0.030250534,0.15982796,1.4780596,0.16581203,0.32542434,0.28433752,0.7831319,0.0,0.0,0.0,0.2,0.25,0.33333334,0.0,1.0,0.0,0.0,0.0,0.16666667,0.028,0.028,0.15159597,0.12209749,-0.13533756,-0.061736163,-0.13909456,0.6209583,-0.4520851,-0.42838195,1.006658,0.69597465,0.96949905,-0.09862289,0.015121158,0.7925351,0.16119604,1.0135611,0.06067303,0.19047928,0.23367564,0.11521,-0.26546866,-1.3157274,0.81678504,-1.0248417,-0.18211494,-0.47064662,-0.26087973,0.92630804,0.032640178,-0.19704276,0.13475224,0.8230312,0.27134743,-0.30986804,-0.79484004,-0.45125005,0.73000795,0.40809396,-0.00663855,0.098634824,0.035945773,0.7357289
ACH-000152,0.0,-0.058008146,-0.004937003,0.7139156,0.17393285,0.0,0.92457724,0.08742199,-0.07979976,-0.39615476,-0.5189533,0.69033796,0.11843813,0.77370256,0.0,0.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,-0.45746425,0.663917,0.19082892,0.06653741,-0.22531138,0.15003337,0.35600057,-0.1928406,0.13756558,0.20533289,-0.26570183,-0.27455822,-0.079842076,0.5480213,0.3196467,0.29072234,-0.1866669,-0.0030690092,-0.4913873,-0.96494806,-1.2658124,0.033106565,-0.030257741,-0.57896817,-0.46025404,-0.19947053,-0.18772683,0.86109793,0.36094397,0.19214141,0.25748286,1.1360873,-0.372494,0.7765886,-0.9174081,0.28445652,0.10832374,0.4121417,-0.00663855,-1.7949826,0.1862979,0.6991109
ACH-000153,0.0,0.2839206,0.6555531,0.11800396,0.060500976,0.0,0.58180493,0.2815405,-0.00021824427,0.31945452,0.029747007,0.36911148,0.32658273,0.74497575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666667,0.119,0.119,0.32023442,1.010015,0.23411447,-0.35581633,-0.3187431,0.14047606,1.0358946,-0.7984865,-0.51970094,-0.11013243,-0.8459885,-0.2853741,0.09733311,0.8513186,0.25052544,0.21611758,0.20881437,0.21488182,-0.17508091,0.32869095,-0.5161604,-0.23078127,-0.21623318,-0.6664457,-0.18211494,0.31532916,0.07479344,0.7578664,0.33321157,0.9571082,0.7641358,0.8173263,-0.039577167,-0.29799652,-0.7146256,-0.07175718,0.11891643,1.0422853,-0.3556036,0.098634824,-0.13172819,0.89391184
ACH-000159,0.0,0.26962042,0.80488235,-0.051840127,0.5792132,0.0,1.0462075,0.15140785,-0.13192838,-0.8945853,0.45538327,0.22476329,0.19969104,0.7522573,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.18620607,1.1079131,0.1763073,0.30725354,-0.011470743,-0.26403782,1.1254394,-0.10339838,-0.10304994,0.7761382,0.46884114,-0.13960628,0.05717291,0.64454097,-1.2817404,0.047963783,0.090444446,0.2710875,-0.24300727,-0.10081945,0.43772236,-0.18714128,-0.6771667,-0.046602115,0.38173473,-0.41460913,-0.0076403543,0.75302356,-0.712765,-0.61748624,1.004602,0.03686653,-0.063323304,-0.032730192,-0.6155553,-0.42472303,0.15845971,-0.28393862,-0.40068305,0.098634824,-0.0057910886,0.8402882
ACH-000163,0.0,0.73835313,-0.04323698,0.78662896,0.095238715,0.0,1.3626192,0.78441405,0.4291064,0.7466135,-0.27411562,0.638382,0.15386489,0.7594148,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,-0.10833385,0.2589038,0.3251672,0.083740324,-0.0073456196,-0.18642595,0.43580607,-0.30471456,0.12229473,0.5804252,-0.7549522,-0.1842517,-0.043197796,0.5863144,0.20589863,0.26964176,0.75732017,0.54165,-0.04690684,-0.73332286,0.1217446,-0.22077397,0.6253557,-0.091672644,0.90846276,0.10846549,0.31818715,0.7289724,0.18315125,0.39132777,0.080355756,0.5597744,0.18279155,0.055162475,0.039217696,-0.34099,0.423792,0.5819544,-0.00663855,0.098634824,0.060876094,0.73284817
ACH-000164,0.0,0.58073944,-0.22260128,-0.034149516,0.031113945,0.0,0.28038132,0.17249534,-0.69274396,-0.20726235,0.6911765,0.14310957,-0.024538387,0.6829969,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.024,0.055076882,0.8731071,0.21586089,-0.1144284,-0.29013202,3.6436687,-0.43883285,-0.09443253,-0.2866397,-0.42553678,-0.46287838,-0.27059916,0.04288974,0.7008254,-0.037174936,0.48396406,-0.324018,0.20775588,-0.5979443,0.14440057,-0.4231839,-1.3157274,-0.18423302,-0.27671215,0.68118477,-0.28554425,-0.09832206,0.71456593,0.75182724,0.44014993,-0.49605832,-1.0636507,0.41709402,-1.2535418,1.4231308,-0.290325,0.15716092,0.676842,0.09726459,1.0136539,-0.064204894,0.67046136
ACH-000168,0.0,-0.99866974,-0.43098813,-1.2714839,-1.0677327,0.0,-0.56430674,-0.9965602,-0.46026468,0.5725466,0.20571712,-0.023602478,-0.13448581,0.95036876,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.043,-0.36980492,-0.7687017,-0.13343124,0.0062835477,-0.08856837,0.29436794,-0.38027224,0.44532594,-0.22712512,-0.9545607,0.98973376,-0.15334062,-0.10496825,0.54429775,0.44113368,-0.1798212,-0.5371368,0.8557946,0.5453662,0.113990024,0.15219899,1.287992,-0.14759962,0.51082546,-0.18211494,0.42989597,0.12814158,0.9093629,-0.9362227,-1.2466908,-0.4363925,-1.2388076,-0.54883695,-0.35438257,-0.68285406,-0.15499772,-0.90122724,-1.0043657,1.9789753,0.8794316,-0.6439993,1.0489068
ACH-000169,0.0,1.5491474,0.09271698,0.49449778,0.42046708,0.0,0.6351355,-0.40131336,-0.45257965,2.38086,-0.5042411,-0.028276708,0.26369128,0.81312925,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.063,-0.17481117,0.21567856,-0.028947882,0.16666663,0.041399356,-0.46529943,0.01755094,-0.15645348,-0.13404438,0.35588703,0.17297593,0.13837813,-0.17180851,0.47542408,-1.4117116,0.33568594,0.40675652,0.2776363,0.0995186,-0.94490516,-0.63918555,-0.03033775,0.092888795,-1.0248417,-0.9815754,-0.24636503,0.056600824,1.0218991,0.7957415,0.24007225,0.5314734,0.6422388,0.19559273,0.59331715,-0.5322937,0.17354292,-0.19214994,1.4664339,1.6545712,0.098634824,0.25739017,0.7249787
ACH-000182,0.0,-0.16936496,0.7181424,-0.70249885,0.73413754,0.0,-0.38103744,-0.015935732,1.24069,0.2722024,-0.32410476,0.33315754,0.20340219,0.76297164,0.0,0.0,0.0,0.0,0.25,0.33333334,0.0,0.0,0.0,0.2,0.0,0.0,0.042,0.042,-0.040961355,-0.4424517,-0.5184694,-0.6362596,-0.10255187,0.030691236,-0.2651033,0.670788,0.56852907,-0.56698436,-0.19335982,-0.21954851,-0.13930477,0.56047124,1.1165345,-0.026274817,-0.3083548,0.19308074,-0.38208663,0.11521,0.5120066,-1.3157274,0.39445934,-0.53913736,-0.18211494,-0.59036875,-0.337562,0.9409955,1.152406,0.8112959,0.40319586,1.0814735,-0.049379107,-0.81189823,0.07817671,0.017979823,-0.17250708,0.6346387,-0.00663855,0.098634824,0.029641813,0.765891
ACH-000183,0.0,-1.0105565,0.3128747,0.33452755,-1.1449155,0.0,-0.60764915,0.50221217,2.1207285,0.26305437,-0.38699833,-0.98127246,-0.43548074,0.9270652,0.33333334,0.0,0.0,0.2,0.25,0.33333334,0.0,0.0,0.0,0.0,0.0,0.16666667,0.102,0.102,-0.21874982,-0.5027022,0.29644656,-0.09079206,0.054639112,-0.31436154,-0.24884464,0.8047604,-0.42456546,0.11831344,-0.21695775,0.13627888,-0.036224186,0.48300505,0.17642587,-0.57452404,-0.15759774,-0.41468942,0.28564444,0.14835733,-0.103607915,0.6026879,-0.3278322,0.27861723,0.31312326,0.35654798,0.029570062,0.8622789,-0.15156148,-0.6852273,-0.098559946,-1.2604984,-0.25038812,0.046540774,-0.31628785,-0.464283,-0.61814195,-1.3534865,1.3163193,0.61996484,-0.14333749,0.84205395
ACH-000188,0.0,-0.522121,-0.6352067,-2.4524577,-0.10630215,0.0,0.45720837,-0.54433,-0.8084067,-1.9093044,-0.065286085,-0.14237803,-0.21467082,0.6634467,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.034,-0.17907818,-0.52972656,0.33304676,-0.32484245,0.056732956,0.3865886,-0.35550874,2.0985548,0.19123097,-0.5492816,-0.55392975,0.034474466,-0.008473539,0.61029965,-0.46624732,-0.7973026,0.29156405,-0.15147272,-0.011782142,0.115505606,-0.3834178,-0.11728807,0.39445934,-0.019797012,-0.18211494,-0.11569801,-0.15640038,0.80426216,-0.6337019,0.13015972,0.026329855,-1.0103602,0.43062374,-0.5621638,1.655191,0.40872574,0.6306287,-0.19692533,-2.0120988,-0.85780597,0.12872861,0.69204015
ACH-000189,0.0,0.13453157,0.73108006,0.4300109,0.27233523,0.0,0.67923063,-0.12075071,0.42097655,-0.358058,0.6181854,0.22787268,0.178078,0.7637412,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.043,-0.0023572296,0.3716867,-0.33304945,-0.2447677,-0.01848674,-0.4276466,-0.014734843,-0.28535146,-0.32366806,0.18900639,0.19031009,-0.1586778,-0.1743211,0.41888607,-0.40989047,-0.014839727,0.057738878,-0.057859864,0.47103706,1.1835587,0.7368395,-0.3353236,-0.13947667,-0.08380209,0.70444846,0.35620424,0.17819928,0.6818314,0.21659513,0.32843292,-0.17056008,1.1743851,-0.17733788,0.4873392,-1.0812318,-0.16417842,-0.8338483,0.92006385,-0.8037052,1.3746302,-0.33712476,0.91261655
ACH-000190,0.0,0.9687437,0.30856258,-1.8722135,0.13191058,0.0,0.6741306,-0.3021254,-0.38686806,0.04940031,-0.67337054,-0.008782911,0.017165232,0.76090455,0.0,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.048,0.048,-0.43335462,0.034650728,-0.2886959,-0.32625833,-0.09290815,-0.039200272,-0.085259855,0.45965713,-0.46997643,0.24128391,-0.1759396,0.0106279375,-0.06991355,0.4803805,0.31798896,1.5521832,0.6079288,0.29567748,0.74535733,0.15926549,0.4406462,0.7895974,0.0630805,0.37050012,-0.20862217,0.39483935,0.26160547,0.651343,-0.15475495,0.0641135,0.38917482,-1.4655383,0.22404705,-0.09619993,-0.45943153,-0.15558663,0.20193478,-0.7456818,1.5766885,0.92270666,0.09849446,0.7669179
ACH-000191,0.0,-0.2421975,0.1599092,0.2915842,-0.06775246,0.0,0.7348936,0.22786954,0.72893566,-0.32978672,1.4210081,-0.23569846,0.10175272,0.70369714,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.044,0.07853798,-0.28283134,0.32092118,-0.2597273,-0.14400746,0.037112195,1.8497523,1.0331573,-0.023819713,0.010201965,0.42341885,0.09403622,0.18664555,0.63870144,0.13118343,-0.38959855,-0.86457515,-0.073021464,-0.29973793,0.13317505,-0.29633996,-0.21535726,-0.7165598,-0.15934375,-0.009317425,-0.17144123,-0.2939389,0.70385784,-0.5520585,-0.8334586,-0.039548863,0.48137462,0.14021721,0.6805552,-0.6196209,-0.02169228,0.20423752,-0.07109196,0.1087404,-0.20889862,0.15608001,0.71724284
ACH-000198,0.0,-1.1495602,0.008929209,1.0827345,-1.0499897,0.0,-0.5639538,-1.136216,0.6304854,0.8966784,-0.27001202,-0.48609862,-0.37367287,1.0100188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666667,0.089,0.089,-0.4684664,-0.8648999,-0.24362041,0.50014156,-0.054500397,-0.2969337,-0.5485902,-0.4085324,-0.3699797,-0.18161093,-0.5697922,-0.09699781,-0.20342447,0.4868629,-0.52243054,0.53667563,-0.1866669,-0.33137202,0.65179044,0.11521,0.37202752,1.2828313,-0.17463754,-0.56650037,1.0861901,0.66800517,0.13221332,0.8908485,0.0521705,-0.012530597,0.102919556,1.2608116,0.24662496,0.27990994,-0.5295638,0.6462776,0.5072115,0.7586919,-0.35570374,0.098634824,0.1350517,0.738397
ACH-000200,0.0,0.9329462,0.83396465,-0.09778425,0.6597811,0.0,0.6552067,0.32425606,-0.65558445,-0.37020573,0.24604376,0.25223264,0.2963943,0.79511696,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,-0.2703429,0.23005456,-0.069815546,-0.19361678,-0.12037617,0.05341809,0.09239773,-0.48271322,-0.13481301,0.31574935,0.16579343,-0.17894669,-0.12938781,0.44740477,0.9262294,-0.45963866,-0.17578983,0.14330803,0.07801106,1.2049263,-0.8200089,0.71982646,-0.14954738,0.56264204,-0.18211494,-0.16527101,0.009578951,0.7559073,-0.24361816,-0.08413493,0.14055134,0.2012806,-0.017135844,0.29012305,0.24659334,-0.13096006,0.50644153,0.28597888,-0.2147056,-0.095733665,0.09776738,0.66843855
ACH-000203,0.0,1.8561748,-0.17830393,0.38480294,-0.043320585,0.0,0.7658373,-0.59670514,-0.9184445,2.38895,-0.29727995,0.69292134,0.3355608,1.0138893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.044,-0.41735923,-0.8257204,-0.09281901,-0.00070521235,-0.10777577,-0.19027731,-0.46095607,-0.3620627,-0.17387913,-0.20207629,0.11065446,-0.13745587,-0.17688039,0.42674556,0.03406797,-0.4125453,0.12955014,-0.37478393,-0.028741408,-1.1015508,-0.71886533,-0.27964842,0.17037885,-0.6501958,-0.5383235,0.34175554,-0.2422366,0.7080458,0.7195647,0.52905124,-0.1926586,0.24231748,-0.1476488,0.012999624,0.008099703,-0.03960886,0.11090934,0.20900573,0.49355853,0.03419876,-0.002946981,0.6032813
ACH-000204,0.0,-0.9093957,1.1652162,-0.11341796,-1.1731918,0.0,-0.65375906,-0.48078248,2.3335698,-0.17567192,-0.31972966,-0.7356283,-0.28151152,0.9496462,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.051,-0.50161713,-0.2532448,0.528636,-0.12476451,-0.094316535,-0.0330059,0.34599733,-0.11874789,-0.6572227,-0.17832911,0.06058705,0.54795146,0.03861383,0.7296072,-0.07113236,0.05073616,0.56429374,0.22157715,0.8089126,1.1562278,0.23629165,0.46359676,-0.417849,0.29333562,-0.59016544,0.49546716,0.3619808,0.8169849,0.30802342,0.22002673,-0.9703452,0.2508819,-0.3761735,-0.8903967,0.32292506,-0.43408895,0.2513087,0.7343768,-2.1708345,-0.3010695,-0.17627278,0.6899034
ACH-000207,0.0,-0.45743653,-0.20196623,0.62106687,0.28361169,0.0,-0.13240021,-0.09097042,-0.42441896,-0.53187585,-0.4485253,0.16430296,-0.13476402,0.6168657,0.0,1.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.047,-0.2895163,0.16683869,0.19461867,-0.6750222,0.16001415,0.72204053,-0.062199816,0.51708317,0.22364381,-0.22773331,0.93479675,0.012815152,0.29584926,0.87561214,0.41337746,-0.1089271,-0.789424,-0.07956584,0.280185,0.11521,0.25356555,-0.21764678,0.96714145,-0.5751563,-0.6019047,-0.108070746,-0.041481785,0.7027159,-0.4747632,0.010670991,0.6775111,0.28623188,0.6304584,0.12781519,0.48786548,-0.1966327,0.56103176,-1.014508,0.34128305,0.22255737,0.17708394,0.7003868
