compound,model_family,strategy,omics_layer_model,fold,feature,omics_layer,importance
Vincristine,RidgeCV,pathway_modules,multiomics_pathway,5,prot::global_abs_mean,prot,0.001109738557774454
Vincristine,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::dna_damage_repair,cnv,0.0010307388769961031
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::global_abs_mean,expr,0.02405597431993823
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::global_abs_mean,meth,0.02261918632020859
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::microtubule_spindle,cnv,0.021354734678203667
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::apoptosis,expr,0.0194789346774663
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::mapk_signaling,expr,0.01917064193776926
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::emt_adhesion,cnv,0.015506994243181992
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::cell_cycle_mitosis,cnv,0.015248590548560228
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::emt_adhesion,meth,0.014702259683907225
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::receptor_tyrosine_kinase,cnv,0.013613252097382782
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::oxidative_stress_ferroptosis,expr,0.01351498586984823
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::apoptosis,cnv,0.013302494552495648
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::chromatin_hdac,expr,0.011770961965708928
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::global_mean,expr,0.011754776074505225
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::drug_transport_metabolism,cnv,0.010222589524846786
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::receptor_tyrosine_kinase,mut,0.009783442108226004
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::pi3k_akt_mtor,meth,0.009063823522686278
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::chromatin_hdac,prot,0.008675729889255671
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::dna_damage_repair,meth,0.008116978666821095
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::cell_cycle_mitosis,prot,0.007931749235649703
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::apoptosis,prot,0.007135880292664454
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::receptor_tyrosine_kinase,expr,0.007130102668664063
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::dna_damage_repair,cnv,0.006815477560889049
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::dna_damage_repair,expr,0.006801941095085221
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::cell_cycle_mitosis,mut,0.005978536806943334
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::drug_transport_metabolism,expr,0.005864743859271359
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::microtubule_spindle,meth,0.005836163595375776
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::global_mean,cnv,0.00573518763596445
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::drug_transport_metabolism,prot,0.005735079584521807
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::pi3k_akt_mtor,prot,0.0055194921987039664
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::oxidative_stress_ferroptosis,cnv,0.005508899534213189
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::oxidative_stress_ferroptosis,prot,0.005435172141502606
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::chromatin_hdac,mut,0.005383267122954243
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::pi3k_akt_mtor,mut,0.0048379885388559855
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::proteasome_er_stress,cnv,0.004554765807401877
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::oxidative_stress_ferroptosis,meth,0.004234051634540119
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::global_abs_mean,mut,0.003952256229669115
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::global_mean,mut,0.003952256229669115
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::global_abs_mean,prot,0.0038315899096894503
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::proteasome_er_stress,prot,0.0038254416561918666
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,expr::emt_adhesion,expr,0.0036766192910488785
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::dna_damage_repair,mut,0.003506389028769876
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::mapk_signaling,prot,0.0034189537804051266
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,prot::microtubule_spindle,prot,0.00339253513200744
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::receptor_tyrosine_kinase,meth,0.003046847356024813
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::pi3k_akt_mtor,cnv,0.002890896056099544
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::microtubule_spindle,mut,0.0026365664319796343
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::drug_transport_metabolism,meth,0.0023919331000416266
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,mut::mapk_signaling,mut,0.0022513996511721443
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::global_mean,meth,0.0022314359561461366
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,1,meth::apoptosis,meth,0.0022142078940935303
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::mapk_signaling,expr,0.023853068265252284
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::microtubule_spindle,cnv,0.02253155823692978
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::global_abs_mean,expr,0.021702849519054192
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::apoptosis,expr,0.021434934217883655
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::emt_adhesion,meth,0.01851134591478559
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::global_mean,expr,0.015894302940497748
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::receptor_tyrosine_kinase,cnv,0.014979943747465526
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::global_abs_mean,meth,0.013084586771717796
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::emt_adhesion,cnv,0.011608316251875207
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::drug_transport_metabolism,prot,0.011549310550889202
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::oxidative_stress_ferroptosis,meth,0.011355276557442524
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::receptor_tyrosine_kinase,mut,0.010882397714770644
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::chromatin_hdac,expr,0.010439582242606965
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::oxidative_stress_ferroptosis,expr,0.009396421043332728
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::apoptosis,cnv,0.009208240843514095
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::chromatin_hdac,mut,0.008846546894674897
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::drug_transport_metabolism,expr,0.008370246054782968
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::chromatin_hdac,prot,0.008314051977675768
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::emt_adhesion,mut,0.008234521782354716
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::microtubule_spindle,mut,0.007989723773926951
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::dna_damage_repair,expr,0.007781112536071624
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::dna_damage_repair,meth,0.0066847070371841896
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::microtubule_spindle,meth,0.006683024897234129
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::global_abs_mean,cnv,0.00663385172534812
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::dna_damage_repair,cnv,0.006600367359006043
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::cell_cycle_mitosis,prot,0.006197339129042987
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::cell_cycle_mitosis,mut,0.005715690726006212
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::pi3k_akt_mtor,meth,0.0055958162271829825
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::pi3k_akt_mtor,prot,0.005436070245747839
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::receptor_tyrosine_kinase,expr,0.005262053498074968
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::global_mean,meth,0.004536175264349565
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::microtubule_spindle,prot,0.004203072081879172
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::proteasome_er_stress,meth,0.004084621048183989
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::dna_damage_repair,mut,0.003247555624079473
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::cell_cycle_mitosis,cnv,0.003246710514290589
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::chromatin_hdac,meth,0.0032008910965745964
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,meth::drug_transport_metabolism,meth,0.0031288932432996658
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::oxidative_stress_ferroptosis,cnv,0.003031350025539621
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::global_abs_mean,prot,0.002914258779205571
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::oxidative_stress_ferroptosis,prot,0.002841475795788164
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::receptor_tyrosine_kinase,prot,0.0025882132915869124
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::global_mean,cnv,0.0024444005960545553
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::proteasome_er_stress,cnv,0.00227136589308022
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::pi3k_akt_mtor,cnv,0.0020799192558207114
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::emt_adhesion,prot,0.002012966170930213
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,expr::emt_adhesion,expr,0.001628648952084773
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,prot::global_mean,prot,0.0015622726789994877
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::mapk_signaling,cnv,0.0014627858042015243
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::global_abs_mean,mut,0.0014071819730799209
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,2,mut::global_mean,mut,0.0014071819730799209
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::global_abs_mean,expr,0.02273483198382372
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::mapk_signaling,expr,0.021629060130544442
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::microtubule_spindle,cnv,0.019133723496278187
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::receptor_tyrosine_kinase,cnv,0.01833230869098763
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::drug_transport_metabolism,prot,0.01643982593266262
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::global_mean,expr,0.016365829623093384
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::apoptosis,expr,0.015912129659948378
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::global_abs_mean,meth,0.015210314852525825
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::emt_adhesion,meth,0.01419556297221935
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::drug_transport_metabolism,expr,0.01275608737715831
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::chromatin_hdac,expr,0.010667711477392965
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::cell_cycle_mitosis,prot,0.01014361807086469
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::chromatin_hdac,cnv,0.009730354247111262
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::emt_adhesion,cnv,0.009641455869817645
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::apoptosis,cnv,0.009413797279498074
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::microtubule_spindle,meth,0.009226078371743586
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::dna_damage_repair,expr,0.00917985285207844
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::oxidative_stress_ferroptosis,expr,0.00893475627078498
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::receptor_tyrosine_kinase,expr,0.008605261636190905
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::cell_cycle_mitosis,cnv,0.008502563880146276
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::pi3k_akt_mtor,prot,0.008231916013469119
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::drug_transport_metabolism,cnv,0.00686571605462088
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::receptor_tyrosine_kinase,mut,0.006814790061171762
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::pi3k_akt_mtor,meth,0.0066605080999392165
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::microtubule_spindle,prot,0.0059120143103052
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::chromatin_hdac,meth,0.0055609151064472525
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::oxidative_stress_ferroptosis,cnv,0.005315107762804231
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::dna_damage_repair,cnv,0.0053102398794427534
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::mapk_signaling,mut,0.005251134999415751
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::drug_transport_metabolism,meth,0.004872154182018071
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::microtubule_spindle,expr,0.004782545382676339
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::global_abs_mean,cnv,0.004734371768495458
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::proteasome_er_stress,prot,0.004267432817930144
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::global_abs_mean,prot,0.004235334112728325
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::chromatin_hdac,mut,0.004145979106986641
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::oxidative_stress_ferroptosis,prot,0.004111316816965627
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::apoptosis,meth,0.004095845008069098
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::pi3k_akt_mtor,mut,0.0040325448363859335
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::global_abs_mean,mut,0.003937961155127878
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::global_mean,mut,0.003937961155127878
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::dna_damage_repair,meth,0.0037181853016620787
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::microtubule_spindle,mut,0.0036438976902043244
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::chromatin_hdac,prot,0.003392330637562576
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,prot::emt_adhesion,prot,0.003242311035508174
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,expr::proteasome_er_stress,expr,0.0032293442634804825
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::emt_adhesion,mut,0.002940041402665613
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::oxidative_stress_ferroptosis,mut,0.002742999706003454
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::global_mean,meth,0.0026277471129961803
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,mut::dna_damage_repair,mut,0.0025014229965752196
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,3,meth::proteasome_er_stress,meth,0.002284085985009215
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::mapk_signaling,expr,0.025383554753325606
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::global_abs_mean,expr,0.023218655995756888
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::microtubule_spindle,cnv,0.023109211820944713
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::apoptosis,expr,0.021594209585310945
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::receptor_tyrosine_kinase,cnv,0.01911635731707912
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::chromatin_hdac,expr,0.01709678468850285
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,meth::emt_adhesion,meth,0.017077208679080386
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,prot::drug_transport_metabolism,prot,0.014265203660516812
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::oxidative_stress_ferroptosis,expr,0.013879265492990848
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::emt_adhesion,cnv,0.013554195653714025
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,meth::global_abs_mean,meth,0.012188659193225444
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::dna_damage_repair,cnv,0.01207382977047859
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::dna_damage_repair,expr,0.011820066109328137
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::global_mean,expr,0.011568151789118127
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,meth::oxidative_stress_ferroptosis,meth,0.010508568178430645
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::receptor_tyrosine_kinase,expr,0.010173363474052503
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,prot::microtubule_spindle,prot,0.009270141868061521
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,meth::pi3k_akt_mtor,meth,0.008696660767855892
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::mapk_signaling,cnv,0.007966817780287652
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,mut::receptor_tyrosine_kinase,mut,0.007605950651475735
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,expr::microtubule_spindle,expr,0.007480778286199164
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,prot::oxidative_stress_ferroptosis,prot,0.007311541331508154
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,meth::microtubule_spindle,meth,0.006914905393809778
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::drug_transport_metabolism,cnv,0.006833190335761021
SB-743921,RidgeCV,pathway_modules,multiomics_pathway,4,mut::oxidative_stress_ferroptosis,mut,0.0066680465075783174
